,id,episode_id,number,raw_text,timestamp_in_ms,speaking_line,character_id,location_id,raw_character_text,raw_location_text,spoken_words,normalized_text,word_count
4065,73998,257,170,"Lisa Simpson: (IMPRESSED) Dad, did you read all these books today?",790000,True,9,540.0,Lisa Simpson,Springfield Public Library,"Dad, did you read all these books today?",dad did you read all these books today,8.0
4066,74000,257,172,Lisa Simpson: I always dreamed you'd be my library buddy.,800000,True,9,540.0,Lisa Simpson,Springfield Public Library,I always dreamed you'd be my library buddy.,i always dreamed youd be my library buddy,8.0
4067,74002,257,174,"Lisa Simpson: No, really. I think books have an amazing power to bring people together. Look, even Cletus is checking one out.",803000,True,9,540.0,Lisa Simpson,Springfield Public Library,"No, really. I think books have an amazing power to bring people together. Look, even Cletus is checking one out.",no really i think books have an amazing power to bring people together look even cletus is checking one out,20.0
4068,74066,257,238,"Lisa Simpson: Dad, as intelligence goes up, happiness often goes down. In fact, I made a graph.",1063000,True,9,5.0,Lisa Simpson,Simpson Home,"Dad, as intelligence goes up, happiness often goes down. In fact, I made a graph.",dad as intelligence goes up happiness often goes down in fact i made a graph,15.0
4069,74067,257,239,Lisa Simpson: I make a lot of graphs.,1068000,True,9,5.0,Lisa Simpson,Simpson Home,I make a lot of graphs.,i make a lot of graphs,6.0
4070,74069,257,241,"Lisa Simpson: Oh, many things: Tai Chi, Chai Tea... But I find, when I can't keep the unhappy thoughts from swirling in my brain, the best thing is usually a nice long walk.",1073000,True,9,5.0,Lisa Simpson,Simpson Home,"Oh, many things: Tai Chi, Chai Tea... But I find, when I can't keep the unhappy thoughts from swirling in my brain, the best thing is usually a nice long walk.",oh many things tai chi chai tea but i find when i cant keep the unhappy thoughts from swirling in my brain the best thing is usually a nice long walk,31.0
4071,74261,258,134,"Lisa Simpson: So, how was it in the slammer?",600000,True,9,140.0,Lisa Simpson,Simpson Kitchen,"So, how was it in the slammer?",so how was it in the slammer,7.0
4072,74265,258,138,Lisa Simpson: That scary guy?,613000,True,9,140.0,Lisa Simpson,Simpson Kitchen,That scary guy?,that scary guy,3.0
4073,74467,259,17,Lisa Simpson: Uh-oh. Dad's having an antacid trip.,154000,True,9,5.0,Lisa Simpson,Simpson Home,Uh-oh. Dad's having an antacid trip.,uh-oh dads having an antacid trip,6.0
4074,74411,258,284,Lisa Simpson: It's so passionate. It almost leaps off the wall.,1145000,True,9,3.0,Lisa Simpson,Springfield Elementary School,It's so passionate. It almost leaps off the wall.,its so passionate it almost leaps off the wall,9.0
4075,74412,258,285,Lisa Simpson: (DISAPPOINTED MOAN),1145000,False,9,3.0,Lisa Simpson,Springfield Elementary School,,,
4076,74454,259,4,"Lisa Simpson: You know what'd be good with these, is some Ms. Butterworth.",100000,True,9,5.0,Lisa Simpson,Simpson Home,"You know what'd be good with these, is some Ms. Butterworth.",you know whatd be good with these is some ms butterworth,11.0
4077,74455,259,5,Lisa Simpson: Let's have a breakfast meeting.,104000,True,9,5.0,Lisa Simpson,Simpson Home,Let's have a breakfast meeting.,lets have a breakfast meeting,5.0
4078,74456,259,6,"Lisa Simpson: (TAKING OUT BOX) Eww, how long has this baking soda been in here?",106000,True,9,5.0,Lisa Simpson,Simpson Home,"Eww, how long has this baking soda been in here?",eww how long has this baking soda been in here,10.0
4079,74461,259,11,"Lisa Simpson: (RESIGNED) I'll call poison control. (DIALS) Fran, it's me. Just a heads-up.",120000,True,9,5.0,Lisa Simpson,Simpson Home,"I'll call poison control. Fran, it's me. Just a heads-up.",ill call poison control fran its me just a heads-up,10.0
4080,74514,259,64,"Lisa Simpson: (READING PAPER) Ooh, it says here that special effects whiz Tom Savini is gonna be appearing at the comic book store tonight!",339000,True,9,561.0,Lisa Simpson,Theater,"Ooh, it says here that special effects whiz Tom Savini is gonna be appearing at the comic book store tonight!",ooh it says here that special effects whiz tom savini is gonna be appearing at the comic book store tonight,20.0
4081,74613,259,163,"Lisa Simpson: Milhouse, I'm impressed.",738000,True,9,396.0,Lisa Simpson,The Android's Dungeon & Baseball Card Shop,"Milhouse, I'm impressed.",milhouse im impressed,3.0
4082,74614,259,164,Lisa Simpson: The store is so busy. You and Bart are really great businessmen.,741000,True,9,396.0,Lisa Simpson,The Android's Dungeon & Baseball Card Shop,The store is so busy. You and Bart are really great businessmen.,the store is so busy you and bart are really great businessmen,12.0
4083,74618,259,168,"Lisa Simpson: Tough break, toots. I need a man who answers to no one. A full manager.",759000,True,9,396.0,Lisa Simpson,The Android's Dungeon & Baseball Card Shop,"Tough break, toots. I need a man who answers to no one. A full manager.",tough break toots i need a man who answers to no one a full manager,15.0
4084,74806,260,70,Lisa Simpson: Practicing tennis.,376000,True,9,5.0,Lisa Simpson,Simpson Home,Practicing tennis.,practicing tennis,2.0
4085,74845,260,109,Lisa Simpson: Especially bonnets.,504000,True,9,5.0,Lisa Simpson,Simpson Home,Especially bonnets.,especially bonnets,2.0
4086,74917,260,181,Lisa Simpson: I don't know what this has to do with the Civil War.,760000,True,9,5.0,Lisa Simpson,Simpson Home,I don't know what this has to do with the Civil War.,i dont know what this has to do with the civil war,12.0
4087,74963,260,227,"Lisa Simpson: Dad, you're just going through a classic oedipal anxiety. You remember the story of Oedipus, don't you?",927000,True,9,5.0,Lisa Simpson,Simpson Home,"Dad, you're just going through a classic oedipal anxiety. You remember the story of Oedipus, don't you?",dad youre just going through a classic oedipal anxiety you remember the story of oedipus dont you,17.0
4088,74965,260,229,"Lisa Simpson: (SIGHS, THEN) Oedipus killed his father and married his mother.",936000,True,9,5.0,Lisa Simpson,Simpson Home,Oedipus killed his father and married his mother.,oedipus killed his father and married his mother,8.0
4089,74967,260,231,"Lisa Simpson: I'm just saying you feel threatened by Bart, but it's all in your head.",942000,True,9,5.0,Lisa Simpson,Simpson Home,"I'm just saying you feel threatened by Bart, but it's all in your head.",im just saying you feel threatened by bart but its all in your head,14.0
4090,74969,260,233,"Lisa Simpson: Dad, I think you're overreacting.",950000,True,9,5.0,Lisa Simpson,Simpson Home,"Dad, I think you're overreacting.",dad i think youre overreacting,5.0
4091,74971,260,235,Lisa Simpson: This session's over.,953000,True,9,5.0,Lisa Simpson,Simpson Home,This session's over.,this sessions over,3.0
4092,74973,260,237,Lisa Simpson: Goodbye.,956000,True,9,5.0,Lisa Simpson,Simpson Home,Goodbye.,goodbye,1.0
4093,74984,260,248,Lisa Simpson: Are you sure you want me to be your doubles partner?,1001000,True,9,2193.0,Lisa Simpson,Simpson Tennis Court,Are you sure you want me to be your doubles partner?,are you sure you want me to be your doubles partner,11.0
4094,74986,260,250,Lisa Simpson: And you're not doing it out of spite?,1005000,True,9,2193.0,Lisa Simpson,Simpson Tennis Court,And you're not doing it out of spite?,and youre not doing it out of spite,8.0
4095,74988,260,252,"Lisa Simpson: (GASP) Dad, I don't want to enter the tournament just to hurt Mom.",1013000,True,9,2193.0,Lisa Simpson,Simpson Tennis Court,"Dad, I don't want to enter the tournament just to hurt Mom.",dad i dont want to enter the tournament just to hurt mom,12.0
4096,75150,261,76,Lisa Simpson: I can't believe Krusty's retiring. This is tragic!,320000,True,9,59.0,Lisa Simpson,Simpson Dining Room,I can't believe Krusty's retiring. This is tragic!,i cant believe krustys retiring this is tragic,8.0
4097,75381,262,10,"Lisa Simpson: Well, Dad, I think running's good exercise -- it adds years to your life.",141000,True,9,2205.0,Lisa Simpson,TRACK STADIUM,"Well, Dad, I think running's good exercise -- it adds years to your life.",well dad i think runnings good exercise -- it adds years to your life,14.0
4098,75385,262,14,"Lisa Simpson: You got all your equipment, Dad?",169000,True,9,216.0,Lisa Simpson,Springfield,"You got all your equipment, Dad?",you got all your equipment dad,6.0
4099,75524,262,153,"Lisa Simpson: (SEES SOMETHING) Wait, what was that?",777000,True,9,98.0,Lisa Simpson,Lisa's Bedroom,"Wait, what was that?",wait what was that,4.0
4100,75719,263,59,"Lisa Simpson: (TOUCHED) Thank you, Dad.",312000,True,9,2215.0,Lisa Simpson,Blockoland,"Thank you, Dad.",thank you dad,3.0
4101,75723,263,63,Lisa Simpson: Great!,320000,True,9,151.0,Lisa Simpson,Simpson Car,Great!,great,1.0
4102,75730,263,70,"Lisa Simpson: Thanks again, Dad.",349000,True,9,5.0,Lisa Simpson,Simpson Home,"Thanks again, Dad.",thanks again dad,3.0
4103,75733,263,73,Lisa Simpson: (TAUNTING) Bart's got a girlfriend!,362000,True,9,5.0,Lisa Simpson,Simpson Home,Bart's got a girlfriend!,barts got a girlfriend,4.0
4104,75735,263,75,Lisa Simpson: (TAUNTING GIGGLE) Bart's got a problem!,366000,True,9,5.0,Lisa Simpson,Simpson Home,Bart's got a problem!,barts got a problem,4.0
4105,75836,263,176,Lisa Simpson: There's all kinds of ways to get the public on your side. Bob Dylan wrote songs. Cesar Chavez staged hunger strikes.,769000,True,9,5.0,Lisa Simpson,Simpson Home,There's all kinds of ways to get the public on your side. Bob Dylan wrote songs. Cesar Chavez staged hunger strikes.,theres all kinds of ways to get the public on your side bob dylan wrote songs cesar chavez staged hunger strikes,21.0
4106,75845,263,185,"Lisa Simpson: Dad, I'm so proud of you. If you need some inspiration, here's a book of Mike Farrell's core beliefs.",836000,True,9,2216.0,Lisa Simpson,Duff Stadium,"Dad, I'm so proud of you. If you need some inspiration, here's a book of Mike Farrell's core beliefs.",dad im so proud of you if you need some inspiration heres a book of mike farrells core beliefs,19.0
4107,75874,263,214,Lisa Simpson: Why don't you just cook less?,933000,True,9,5.0,Lisa Simpson,Simpson Home,Why don't you just cook less?,why dont you just cook less,6.0
4108,76172,264,206,"Lisa Simpson: Hey, that time she looked right at me and didn't touch me.",869000,True,9,2223.0,Lisa Simpson,Video Surveillance Room,"Hey, that time she looked right at me and didn't touch me.",hey that time she looked right at me and didnt touch me,12.0
4109,76173,264,207,Lisa Simpson: Hmm...,875000,True,9,2223.0,Lisa Simpson,Video Surveillance Room,Hmm...,hmm,1.0
4110,76174,264,208,Lisa Simpson: (DAWNING) Of course! The nose clip!,878000,True,9,2223.0,Lisa Simpson,Video Surveillance Room,Of course! The nose clip!,of course the nose clip,5.0
4111,76175,264,209,"Lisa Simpson: Hey Willie, I think I'm onto something! Check this out!",882000,True,9,2223.0,Lisa Simpson,Video Surveillance Room,"Hey Willie, I think I'm onto something! Check this out!",hey willie i think im onto something check this out,10.0
4112,76176,264,210,"Lisa Simpson: Not talking, eh Willie? Just listen, then. I think I figured out what sets off that big ape Francine... Willie? Willie?",886000,True,9,2223.0,Lisa Simpson,Video Surveillance Room,"Not talking, eh Willie? Just listen, then. I think I figured out what sets off that big ape Francine... Willie? Willie?",not talking eh willie just listen then i think i figured out what sets off that big ape francine willie willie,21.0
4113,76178,264,212,"Lisa Simpson: Come on, people! Move it! I want to see some sweat!",910000,True,9,3.0,Lisa Simpson,Springfield Elementary School,"Come on, people! Move it! I want to see some sweat!",come on people move it i want to see some sweat,11.0
4114,76180,264,214,Lisa Simpson: I believe the key to bully-nerd antagonism lies in your drippings.,921000,True,9,3.0,Lisa Simpson,Springfield Elementary School,I believe the key to bully-nerd antagonism lies in your drippings.,i believe the key to bully-nerd antagonism lies in your drippings,11.0
4115,76182,264,216,"Lisa Simpson: Excellent, now don't mind the squeegee.",928000,True,9,3.0,Lisa Simpson,Springfield Elementary School,"Excellent, now don't mind the squeegee.",excellent now dont mind the squeegee,6.0
4116,76188,264,222,"Lisa Simpson: Mr. Tatum, do you mind if I swab you with this damp rag?",966000,True,9,3.0,Lisa Simpson,Springfield Elementary School,"Mr. Tatum, do you mind if I swab you with this damp rag?",mr tatum do you mind if i swab you with this damp rag,13.0
4117,76191,264,225,Lisa Simpson: Please? It's for science.,975000,True,9,3.0,Lisa Simpson,Springfield Elementary School,Please? It's for science.,please its for science,4.0
4118,76194,264,228,Lisa Simpson: Shh. It's working. Look.,982000,True,9,3.0,Lisa Simpson,Springfield Elementary School,Shh. It's working. Look.,shh its working look,4.0
4119,76199,264,233,Lisa Simpson: Yes!,1002000,True,9,3.0,Lisa Simpson,Springfield Elementary School,Yes!,yes,1.0
4120,76235,264,269,"Lisa Simpson: (GATHERING HER COURAGE, CLEARS THROAT) My study is entitled ""Airborne Pheromones and Aggression in Bullies"".",1133000,True,9,2224.0,Lisa Simpson,LECTURE HALL,My study is entitled Airborne Pheromones and Aggression in Bullies.,my study is entitled airborne pheromones and aggression in bullies,10.0
4121,76237,264,271,"Lisa Simpson: For as long as there have been smart people, there have been bullies to prey on them. From Galileo...To Sir Isaac Newton...And even in the animal kingdom...",1139000,True,9,2224.0,Lisa Simpson,LECTURE HALL,"For as long as there have been smart people, there have been bullies to prey on them. From Galileo...To Sir Isaac Newton...And even in the animal kingdom...",for as long as there have been smart people there have been bullies to prey on them from galileoto sir isaac newtonand even in the animal kingdom,27.0
4122,76238,264,272,Lisa Simpson: But why do the brawny prey on the brainy? Is it jealousy?,1151000,True,9,2224.0,Lisa Simpson,LECTURE HALL,But why do the brawny prey on the brainy? Is it jealousy?,but why do the brawny prey on the brainy is it jealousy,12.0
4123,76240,264,274,Lisa Simpson: No. The reason is chemical.,1157000,True,9,2224.0,Lisa Simpson,LECTURE HALL,No. The reason is chemical.,no the reason is chemical,5.0
4124,76244,264,278,"Lisa Simpson: Please, Dr. Koop. Let me demonstrate.",1164000,True,9,2224.0,Lisa Simpson,LECTURE HALL,"Please, Dr. Koop. Let me demonstrate.",please dr koop let me demonstrate,6.0
4125,76245,264,279,"Lisa Simpson: This is my test subject, Francine.",1169000,True,9,2224.0,Lisa Simpson,LECTURE HALL,"This is my test subject, Francine.",this is my test subject francine,6.0
4126,76247,264,281,Lisa Simpson: I'd like to thank her parents for helping with the caging.,1176000,True,9,2224.0,Lisa Simpson,LECTURE HALL,I'd like to thank her parents for helping with the caging.,id like to thank her parents for helping with the caging,11.0
4127,76249,264,283,"Lisa Simpson: I have isolated the chemical which is emitted by every geek, dork, and four-eyes. I call it ""Poindextrose"".",1181000,True,9,2224.0,Lisa Simpson,LECTURE HALL,"I have isolated the chemical which is emitted by every geek, dork, and four-eyes. I call it ""Poindextrose"".",i have isolated the chemical which is emitted by every geek dork and four-eyes i call it poindextrose,18.0
4128,76252,264,286,"Lisa Simpson: The bully has caught my scent, and she's at maximum rage. (THEN) Professor Frink?",1200000,True,9,2224.0,Lisa Simpson,LECTURE HALL,"The bully has caught my scent, and she's at maximum rage. Professor Frink?",the bully has caught my scent and shes at maximum rage professor frink,13.0
4129,76260,264,294,"Lisa Simpson: Actually, it's just ordinary salad dressing.",1229000,True,9,2224.0,Lisa Simpson,LECTURE HALL,"Actually, it's just ordinary salad dressing.",actually its just ordinary salad dressing,6.0
4130,76263,264,297,"Lisa Simpson: The pungent vinegar and tangy Roquefort block the smell receptors, rendering the bully harmless.",1234000,True,9,2224.0,Lisa Simpson,LECTURE HALL,"The pungent vinegar and tangy Roquefort block the smell receptors, rendering the bully harmless.",the pungent vinegar and tangy roquefort block the smell receptors rendering the bully harmless,14.0
4131,76265,264,299,Lisa Simpson: (PUZZLED) A gift certificate from J.C. Penney?,1248000,True,9,2224.0,Lisa Simpson,LECTURE HALL,A gift certificate from J.C. Penney?,a gift certificate from jc penney,6.0
4132,76269,264,303,"Lisa Simpson: No, Dad! Didn't you listen to anything I said?",1262000,True,9,2224.0,Lisa Simpson,LECTURE HALL,"No, Dad! Didn't you listen to anything I said?",no dad didnt you listen to anything i said,9.0
4133,76272,264,306,Lisa Simpson: The repellent's all gone!,1275000,True,9,2224.0,Lisa Simpson,LECTURE HALL,The repellent's all gone!,the repellents all gone,4.0
4134,76282,265,5,"Lisa Simpson: My teacher said I need cupcakes. (EYES DART, SELLING) Cupcakes to learn.",117000,True,9,381.0,Lisa Simpson,Supermarket,My teacher said I need cupcakes. Cupcakes to learn.,my teacher said i need cupcakes cupcakes to learn,9.0
4135,76286,265,9,Lisa Simpson: We need these because we have... to...,128000,True,9,381.0,Lisa Simpson,Supermarket,We need these because we have... to...,we need these because we have to,7.0
4136,76336,265,59,Lisa Simpson: There's gotta be something to eat in this house.,296000,True,9,5.0,Lisa Simpson,Simpson Home,There's gotta be something to eat in this house.,theres gotta be something to eat in this house,9.0
4137,76386,265,109,"Lisa Simpson: (HOMER, SHAKING HANDS) Hey, how ya doin' there? / (LISA) Hi! / (MARGE) Hello. / (BART) Yo, Kitenge! (LISA) What's going on?",474000,True,9,2229.0,Lisa Simpson,Airstrip,"Hey, how ya doin' there? / Hi! / Hello. / Yo, Kitenge! What's going on?",hey how ya doin there hi hello yo kitenge whats going on,12.0
4138,76387,265,110,Lisa Simpson: (RE: HIS SHOULDER) Isn't that cute? A bush-baby.,477000,True,9,2229.0,Lisa Simpson,Airstrip,Isn't that cute? A bush-baby.,isnt that cute a bush-baby,5.0
4139,76397,265,120,"Lisa Simpson: No, Mom.",511000,True,9,2054.0,Lisa Simpson,WILDERNESS AREA,"No, Mom.",no mom,2.0
4140,76406,265,129,Lisa Simpson: When do we get to see the animals?,544000,True,9,420.0,Lisa Simpson,Hotel,When do we get to see the animals?,when do we get to see the animals,8.0
4141,76413,265,136,"Lisa Simpson: Hey, you didn't see a warthog!",562000,True,9,2232.0,Lisa Simpson,SAFARI VEHICLE,"Hey, you didn't see a warthog!",hey you didnt see a warthog,6.0
4142,76415,265,138,Lisa Simpson: Mom! Bart implied I was a warthog!,567000,True,9,2232.0,Lisa Simpson,SAFARI VEHICLE,Mom! Bart implied I was a warthog!,mom bart implied i was a warthog,7.0
4143,76418,265,141,"Lisa Simpson: (TURNS, SCREAMS)",571000,False,9,2232.0,Lisa Simpson,SAFARI VEHICLE,,,
4144,76426,265,149,"Lisa Simpson: (CONFUSED) Wait, rhinos don't come from eggs.",613000,True,9,2234.0,Lisa Simpson,WILDLIFE RESERVE,"Wait, rhinos don't come from eggs.",wait rhinos dont come from eggs,6.0
4145,76428,265,151,"Lisa Simpson: I know, but...",618000,True,9,2234.0,Lisa Simpson,WILDLIFE RESERVE,"I know, but...",i know but,3.0
4146,76430,265,153,"Lisa Simpson: (JACK BENNY-ISH) Oh, now come on...",625000,True,9,2234.0,Lisa Simpson,WILDLIFE RESERVE,"Oh, now come on...",oh now come on,4.0
4147,76439,265,162,Lisa Simpson: (GASP) That's terrible!,664000,True,9,2234.0,Lisa Simpson,WILDLIFE RESERVE,That's terrible!,thats terrible,2.0
4148,76441,265,164,Lisa Simpson: I don't care. I hate them.,676000,True,9,2234.0,Lisa Simpson,WILDLIFE RESERVE,I don't care. I hate them.,i dont care i hate them,6.0
4149,76456,265,179,"Lisa Simpson: Hey, Mom.",729000,True,9,2236.0,Lisa Simpson,Masai Village,"Hey, Mom.",hey mom,2.0
4150,76457,265,180,Lisa Simpson: Look what Mbali gave me.,729000,True,9,2236.0,Lisa Simpson,Masai Village,Look what Mbali gave me.,look what mbali gave me,5.0
4151,76559,265,282,"Lisa Simpson: Hey! Ah! Stop it, you creep!",1124000,True,9,2239.0,Lisa Simpson,CHIMP REFUGE,"Hey! Ah! Stop it, you creep!",hey ah stop it you creep,6.0
4152,76560,265,283,Lisa Simpson: (PUZZLED) Greenpeace?,1130000,True,9,2239.0,Lisa Simpson,CHIMP REFUGE,Greenpeace?,greenpeace,1.0
4153,76562,265,285,"Lisa Simpson: Well, if you really cared about chimps, you'd know that Dr. Bushwell is their best friend.",1135000,True,9,2239.0,Lisa Simpson,CHIMP REFUGE,"Well, if you really cared about chimps, you'd know that Dr. Bushwell is their best friend.",well if you really cared about chimps youd know that dr bushwell is their best friend,16.0
4154,76566,265,289,Lisa Simpson: (SHOCKED GASP) The chimps are running a diamond mine?!,1161000,True,9,2239.0,Lisa Simpson,CHIMP REFUGE,The chimps are running a diamond mine?!,the chimps are running a diamond mine,7.0
4155,76568,265,291,Lisa Simpson: (ACCUSATORY) Dr. Bushwell!,1171000,True,9,2239.0,Lisa Simpson,CHIMP REFUGE,Dr. Bushwell!,dr bushwell,2.0
4156,76580,265,303,Lisa Simpson: (TO BUSHWELL) How could you exploit your beloved chimps like this?,1211000,True,9,2238.0,Lisa Simpson,Joan Bushwell's Hut,How could you exploit your beloved chimps like this?,how could you exploit your beloved chimps like this,9.0
4157,76583,265,306,Lisa Simpson: (FLIPPING THROUGH NOTEBOOK) These are just pictures of monkeys from famous movies.,1226000,True,9,2238.0,Lisa Simpson,Joan Bushwell's Hut,These are just pictures of monkeys from famous movies.,these are just pictures of monkeys from famous movies,9.0
4158,76623,266,22,Lisa Simpson: (DISTRAUGHT) This is why I can't have nice things. (FRUSTRATED SOUND),177000,True,9,5.0,Lisa Simpson,Simpson Home,This is why I can't have nice things.,this is why i cant have nice things,8.0
4159,76593,265,316,Lisa Simpson: Buzz off.,1265000,True,9,416.0,Lisa Simpson,Airplane,Buzz off.,buzz off,2.0
4160,76599,265,322,"Lisa Simpson: (GOOD-NATURED LAUGH) / (HOMER) Oh, he got overthrown!",1282000,True,9,416.0,Lisa Simpson,Airplane,"/ Oh, he got overthrown!",oh he got overthrown,4.0
4161,76609,266,8,Lisa Simpson: (SHUDDER),122000,False,9,5.0,Lisa Simpson,Simpson Home,,,
4162,76613,266,12,"Lisa Simpson: (TO HOMER, SOTTO) I'll get us out of this. (STAGEY) Say Dad, want to go see my project for the school science fair?",139000,True,9,5.0,Lisa Simpson,Simpson Home,"I'll get us out of this. Say Dad, want to go see my project for the school science fair?",ill get us out of this say dad want to go see my project for the school science fair,19.0
4163,76615,266,14,"Lisa Simpson: Meet Linguo, the grammar robot. I built him all by myself. If you misuse language, he'll correct you.",155000,True,9,5.0,Lisa Simpson,Simpson Home,"Meet Linguo, the grammar robot. I built him all by myself. If you misuse language, he'll correct you.",meet linguo the grammar robot i built him all by myself if you misuse language hell correct you,18.0
4164,76620,266,19,"Lisa Simpson: Dad, no!",172000,True,9,5.0,Lisa Simpson,Simpson Home,"Dad, no!",dad no,2.0
4165,76722,266,121,"Lisa Simpson: (TO HOMER, SOTTO) I'll get us out of this. (STAGEY) Say Dad, want to go see my project for the school science fair?",521000,True,9,5.0,Lisa Simpson,Simpson Home,"I'll get us out of this. Say Dad, want to go see my project for the school science fair?",ill get us out of this say dad want to go see my project for the school science fair,19.0
4166,76726,266,125,"Lisa Simpson: Dad, no!",537000,True,9,47.0,Lisa Simpson,LIVING ROOM,"Dad, no!",dad no,2.0
4167,76728,266,127,Lisa Simpson: (DISTRAUGHT) This is why I can't have nice things.,542000,True,9,47.0,Lisa Simpson,LIVING ROOM,This is why I can't have nice things.,this is why i cant have nice things,8.0
4168,76730,266,129,"Lisa Simpson: Hang on, Linguo. You'll be up and conjugating in no time.",554000,True,9,98.0,Lisa Simpson,Lisa's Bedroom,"Hang on, Linguo. You'll be up and conjugating in no time.",hang on linguo youll be up and conjugating in no time,11.0
4169,76732,266,131,"Lisa Simpson: (CALLING) Quiet, please! Some of us are trying to weld! (TO ROBOT) Almost done. Just lay still.",560000,True,9,98.0,Lisa Simpson,Lisa's Bedroom,"Quiet, please! Some of us are trying to weld! Almost done. Just lay still.",quiet please some of us are trying to weld almost done just lay still,14.0
4170,76734,266,133,Lisa Simpson: (DEFENSIVE) I knew that. Just testing.,567000,True,9,98.0,Lisa Simpson,Lisa's Bedroom,I knew that. Just testing.,i knew that just testing,5.0
4171,76736,266,135,Lisa Simpson: Sentence fragment is also a sentence fragment.,570000,True,9,98.0,Lisa Simpson,Lisa's Bedroom,Sentence fragment is also a sentence fragment.,sentence fragment is also a sentence fragment,7.0
4172,76738,266,137,Lisa Simpson: (FRUSTRATED SIGH) Just come on.,577000,True,9,98.0,Lisa Simpson,Lisa's Bedroom,Just come on.,just come on,3.0
4173,76739,266,138,"Lisa Simpson: Uh-oh, the bus!",580000,True,9,98.0,Lisa Simpson,Lisa's Bedroom,"Uh-oh, the bus!",uh-oh the bus,3.0
4174,76741,266,140,"Lisa Simpson: Hey, stop! Wait! (TO SELF) Oh, any day but science project day!",582000,True,9,5.0,Lisa Simpson,Simpson Home,"Hey, stop! Wait! Oh, any day but science project day!",hey stop wait oh any day but science project day,10.0
4175,76743,266,142,"Lisa Simpson: Oh no! Somebody took my bike?! (AS SHE RUNS, CALLING) Mom, I need a ride to school.",597000,True,9,5.0,Lisa Simpson,Simpson Home,"Oh no! Somebody took my bike?! Mom, I need a ride to school.",oh no somebody took my bike mom i need a ride to school,13.0
4176,76745,266,144,Lisa Simpson: (EXASPERATED SOUND),603000,False,9,5.0,Lisa Simpson,Simpson Home,,,
4177,76747,266,146,"Lisa Simpson: Can you take me to school, Krusty?",628000,True,9,5.0,Lisa Simpson,Simpson Home,"Can you take me to school, Krusty?",can you take me to school krusty,7.0
4178,76755,266,154,"Lisa Simpson: Thanks, Mr. Teeny!",651000,True,9,3.0,Lisa Simpson,Springfield Elementary School,"Thanks, Mr. Teeny!",thanks mr teeny,3.0
4179,76760,266,159,Lisa Simpson: Huh? This isn't Miss Hoover's class.,668000,True,9,27.0,Lisa Simpson,CLASSROOM,Huh? This isn't Miss Hoover's class.,huh this isnt miss hoovers class,6.0
4180,76762,266,161,Lisa Simpson: What's happening? Where am I?,675000,True,9,27.0,Lisa Simpson,CLASSROOM,What's happening? Where am I?,whats happening where am i,5.0
4181,76764,266,163,Lisa Simpson: West Springfield?,684000,True,9,27.0,Lisa Simpson,CLASSROOM,West Springfield?,west springfield,2.0
4182,76765,266,164,Lisa Simpson: I'm at the wrong school!,686000,True,9,27.0,Lisa Simpson,CLASSROOM,I'm at the wrong school!,im at the wrong school,5.0
4183,76770,266,169,Lisa Simpson: (STARTLED NOISE),697000,False,9,2243.0,Lisa Simpson,West Springfield Elementary School,,,
4184,76771,266,170,Lisa Simpson: Sorry. I was rushing because I'm in the wrong school. (LAUGH) Can you believe that?,697000,True,9,2243.0,Lisa Simpson,West Springfield Elementary School,Sorry. I was rushing because I'm in the wrong school. Can you believe that?,sorry i was rushing because im in the wrong school can you believe that,14.0
4185,76773,266,172,Lisa Simpson: (INTRIGUED SOUND) You know about I.M. Pei? I.M. impressed.,710000,True,9,2243.0,Lisa Simpson,West Springfield Elementary School,You know about I.M. Pei? I.M. impressed.,you know about im pei im impressed,7.0
4186,76775,266,174,Lisa Simpson: As in Monk?,720000,True,9,2243.0,Lisa Simpson,West Springfield Elementary School,As in Monk?,as in monk,3.0
4187,76777,266,176,Lisa Simpson: What do your friends call you?,725000,True,9,2243.0,Lisa Simpson,West Springfield Elementary School,What do your friends call you?,what do your friends call you,6.0
4188,76779,266,178,Lisa Simpson: (GASPS) Just like me!,729000,True,9,2243.0,Lisa Simpson,West Springfield Elementary School,Just like me!,just like me,3.0
4189,76897,266,296,Lisa Simpson: (GASP) Look out!,1174000,True,9,216.0,Lisa Simpson,Springfield,Look out!,look out,2.0
4190,76922,266,321,"Lisa Simpson: (TO CLASS) ...As the circulation returns, the subject prepares for a long and painful recovery.",1268000,True,9,574.0,Lisa Simpson,Miss Hoover's Classroom,"...As the circulation returns, the subject prepares for a long and painful recovery.",as the circulation returns the subject prepares for a long and painful recovery,13.0
4191,76923,266,322,Lisa Simpson: (TO FAT TONY) It's lucky for me that Legs was an experienced mob doctor.,1276000,True,9,574.0,Lisa Simpson,Miss Hoover's Classroom,It's lucky for me that Legs was an experienced mob doctor.,its lucky for me that legs was an experienced mob doctor,11.0
4192,76932,267,3,"Lisa Simpson: Wow, look at all these flavors: Blessed Virgin Berry... Command-Mint... Biblegum...",89000,True,9,2249.0,Lisa Simpson,CHURCH YARD,"Wow, look at all these flavors: Blessed Virgin Berry... Command-Mint... Biblegum...",wow look at all these flavors blessed virgin berry command-mint biblegum,11.0
4193,76934,267,5,Lisa Simpson: There's nothing here.,99000,True,9,2249.0,Lisa Simpson,CHURCH YARD,There's nothing here.,theres nothing here,3.0
